id,author,description,guid,to,likecount,link,pubdate,replycount,title,authorChannelUrl,
270,"@yudiarahman5061","Udah ketauna bobroknya dari pada minta maaf lebih memilih membela diri dan salahkan pihak lain","UgzYf28waf6LtUA0CYd4AaABAg","",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgzYf28waf6LtUA0CYd4AaABAg","2024-04-29 14:15:53",0,"Udah ketauna bobroknya dari pada minta maaf lebih memilih membela diri dan salahkan pihak lain","http://www.youtube.com/@yudiarahman5061",
271,"@andymaulanarais130","Sukanya nyusahin warga","Ugwbrf0VdvVh8J-h4_x4AaABAg","",1,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=Ugwbrf0VdvVh8J-h4_x4AaABAg","2024-04-29 14:03:25",0,"Sukanya nyusahin warga","http://www.youtube.com/@andymaulanarais130",
272,"@aminbt9866","Isinya maling smua.. Susah...","UgyoPWcxfpyIMMpgvQ94AaABAg","",1,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgyoPWcxfpyIMMpgvQ94AaABAg","2024-04-29 13:37:32",0,"Isinya maling smua.. Susah...","http://www.youtube.com/@aminbt9866",
273,"@CRISTIANORONALDO-uu6tw","Oh my country…… kok lucu kali 😂","Ugz7X-4E_xNtYCEVmbF4AaABAg","",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=Ugz7X-4E_xNtYCEVmbF4AaABAg","2024-04-29 13:32:28",0,"Oh my country…… kok lucu kali 😂","http://www.youtube.com/@CRISTIANORONALDO-uu6tw",
274,"@amenpatih5969","#DARURATHUKUMMATIKORUPTOR","UgymmvBg4fXEtTfq8cl4AaABAg","",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgymmvBg4fXEtTfq8cl4AaABAg","2024-04-29 13:19:18",0,"#DARURATHUKUMMATIKORUPTOR","http://www.youtube.com/@amenpatih5969",
275,"@candle5655","harus viral dulu baru di proses hadeh","UgxtW_8BYq6EfcwhcOV4AaABAg","",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgxtW_8BYq6EfcwhcOV4AaABAg","2024-04-29 13:15:18",0,"harus viral dulu baru di proses hadeh","http://www.youtube.com/@candle5655",
276,"@rainredfox","Boikot Bea Cukai, Rame2 boikot Kepala Bea Cukai","Ugxtm_MQnsj_5vfrn_N4AaABAg","",1,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=Ugxtm_MQnsj_5vfrn_N4AaABAg","2024-04-29 12:59:45",0,"Boikot Bea Cukai, Rame2 boikot Kepala Bea Cukai","http://www.youtube.com/@rainredfox",
277,"@ekowahyudiefendi7107","Ya itu lah hebat nya SriMul, mentri negri lawakan. Pensiun aja bu🙊","UgwxglWM8HDrUSCfSCR4AaABAg","",1,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgwxglWM8HDrUSCfSCR4AaABAg","2024-04-29 12:51:04",0,"Ya itu lah hebat nya SriMul, mentri negri lawakan. Pensiun aja bu🙊","http://www.youtube.com/@ekowahyudiefendi7107",
278,"@badrunzamani1966","Udh meras raktyat yusahin rakyat sbenrya ngapin sih ya percuma gk ada gunaya bea cukai,","UgzSPR6aTWFpZdEcsmx4AaABAg","",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgzSPR6aTWFpZdEcsmx4AaABAg","2024-04-29 12:48:22",0,"Udh meras raktyat yusahin rakyat sbenrya ngapin sih ya percuma gk ada gunaya bea cukai,","http://www.youtube.com/@badrunzamani1966",
279,"@ngurahgaotama1800","Horeeee..... Ini baru kualitas Oknum Pegawai Pemerintahan, ... Sangat informatif. 😅😅😅","UgyGHeVBtYD4zWRRknZ4AaABAg","",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgyGHeVBtYD4zWRRknZ4AaABAg","2024-04-29 12:43:48",0,"Horeeee..... Ini baru kualitas Oknum Pegawai Pemerintahan, ... Sangat informatif. 😅😅😅","http://www.youtube.com/@ngurahgaotama1800",
280,"@yudioncom1908","🤣🤣🤣 ngga kenyang apa cukai . dari pajak roko ..ngga ada pungsinya juga cukai","Ugz5pzHE5bTeLmixZUt4AaABAg","",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=Ugz5pzHE5bTeLmixZUt4AaABAg","2024-04-29 12:32:56",0,"🤣🤣🤣 ngga kenyang apa cukai . dari pajak roko ..ngga ada pungsinya juga cukai","http://www.youtube.com/@yudioncom1908",
281,"@yugadewantoro6604","saya mendukung Uni Emirat Arab yang bebas pajak.. mantep nomer 1 di dunia","Ugy0MJsFPn8YCSVI3i14AaABAg","",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=Ugy0MJsFPn8YCSVI3i14AaABAg","2024-04-29 12:23:56",0,"saya mendukung Uni Emirat Arab yang bebas pajak.. mantep nomer 1 di dunia","http://www.youtube.com/@yugadewantoro6604",
282,"@king_the_wildfire1284","Coba dilakukan pembuktian terbalik harta dari pejabat bea cukai dari atas sampai bawah gue yakin pasti banyak yang masuk penjara","UgxU57QvkOG8qAFRt2N4AaABAg","",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgxU57QvkOG8qAFRt2N4AaABAg","2024-04-29 12:23:06",0,"Coba dilakukan pembuktian terbalik harta dari pejabat bea cukai dari atas sampai bawah gue yakin pasti banyak yang masuk penjara","http://www.youtube.com/@king_the_wildfire1284",
283,"@justhobby4293","Bea AMPAS..instansi tertolol sejagad nusantara","UgzMtrjKHF8MIcmbnKJ4AaABAg","",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgzMtrjKHF8MIcmbnKJ4AaABAg","2024-04-29 12:12:45",0,"Bea AMPAS..instansi tertolol sejagad nusantara","http://www.youtube.com/@justhobby4293",
284,"@Ibe.Gobanz","Bagong cukai nihh bos senggol dong 😂 emang paling membagongkan yaa ges","Ugzfe4qR16GvgNX1vzZ4AaABAg","",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=Ugzfe4qR16GvgNX1vzZ4AaABAg","2024-04-29 12:11:56",0,"Bagong cukai nihh bos senggol dong 😂 emang paling membagongkan yaa ges","http://www.youtube.com/@Ibe.Gobanz",
285,"@xtbsaefulazhar7771","Viral dulu baru di tindak🤣🤣","Ugyr_1cXCF9tghdqpd54AaABAg","",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=Ugyr_1cXCF9tghdqpd54AaABAg","2024-04-29 12:06:45",0,"Viral dulu baru di tindak🤣🤣","http://www.youtube.com/@xtbsaefulazhar7771",
286,"@kukuhpringgo","Bullshit, dulu ada yg menang lomba d luar negri pas pialanya d kirim k sini harus bayar belasan juta. Dasar rampok","UgyzrCmHA9dMRu6Lp2N4AaABAg","",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgyzrCmHA9dMRu6Lp2N4AaABAg","2024-04-29 11:49:31",0,"Bullshit, dulu ada yg menang lomba d luar negri pas pialanya d kirim k sini harus bayar belasan juta. Dasar rampok","http://www.youtube.com/@kukuhpringgo",
287,"@edwardtanjung2135","Biadab","UgyONne7tDHiCKDkZ1h4AaABAg","",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgyONne7tDHiCKDkZ1h4AaABAg","2024-04-29 11:45:00",0,"Biadab","http://www.youtube.com/@edwardtanjung2135",
288,"@naufalmustofa1199","Udah dibobol njir cek aja","UgxItre4GHmrh-lpz7V4AaABAg","",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgxItre4GHmrh-lpz7V4AaABAg","2024-04-29 11:36:14",0,"Udah dibobol njir cek aja","http://www.youtube.com/@naufalmustofa1199",
289,"@IqbalRazali-qu1io","Ditahan tukang palak. Harus viral dulu baru lancar.","UgyajG9G-X5_gXsSAVh4AaABAg","",1,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgyajG9G-X5_gXsSAVh4AaABAg","2024-04-29 11:13:59",0,"Ditahan tukang palak. Harus viral dulu baru lancar.","http://www.youtube.com/@IqbalRazali-qu1io",
290,"@nuralim8403","dari dulu bea cukai, tempat nya para maling .","UgwskRe0Tqj3vuKnXI14AaABAg","",2,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgwskRe0Tqj3vuKnXI14AaABAg","2024-04-29 11:11:31",0,"dari dulu bea cukai, tempat nya para maling .","http://www.youtube.com/@nuralim8403",
291,"@muh.dzikrullahajik6153","Perampok perampok😅😅😅","UgxO2mLkro28GhOZ6uN4AaABAg","",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgxO2mLkro28GhOZ6uN4AaABAg","2024-04-29 10:39:38",0,"Perampok perampok😅😅😅","http://www.youtube.com/@muh.dzikrullahajik6153",
292,"@gradydave7663","Mosok kudu mentrine diskresi, kentir iq sistem e underdevelop","UgxqOkPInuNWjnPcDCV4AaABAg","",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgxqOkPInuNWjnPcDCV4AaABAg","2024-04-29 10:18:17",0,"Mosok kudu mentrine diskresi, kentir iq sistem e underdevelop","http://www.youtube.com/@gradydave7663",
293,"@GilangPutra-xu9hw","Mau barang beli atau hadiah dri seseorang tetep ajh dpt bea cukai, kayak punya barang gw dri taiwan ke indo","UgzwcvJRNbT9tWHF4Jd4AaABAg","",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgzwcvJRNbT9tWHF4Jd4AaABAg","2024-04-29 10:02:57",0,"Mau barang beli atau hadiah dri seseorang tetep ajh dpt bea cukai, kayak punya barang gw dri taiwan ke indo","http://www.youtube.com/@GilangPutra-xu9hw",
294,"@sapatbagus3964","Wah ..... Klu seperti ini Bea cukai perlu di resignkan secara bertahap m3ntalnya, skln pimpinannya diganti dibuang ke laut spy dimakan ikan hiu","UgyjMVsJ-4fDuxaGw2R4AaABAg","",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgyjMVsJ-4fDuxaGw2R4AaABAg","2024-04-29 09:58:33",0,"Wah ..... Klu seperti ini Bea cukai perlu di resignkan secara bertahap m3ntalnya, skln pimpinannya diganti dibuang ke laut spy dimakan ikan hiu","http://www.youtube.com/@sapatbagus3964",
295,"@user-yq5tr8qt9l","Emng cukai reseh orang orang nyah ituh","UgzOhHG1eTSChSn3qk94AaABAg","",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgzOhHG1eTSChSn3qk94AaABAg","2024-04-29 09:46:53",0,"Emng cukai reseh orang orang nyah ituh","http://www.youtube.com/@user-yq5tr8qt9l",
296,"@sumiatiaja7903","Semoga cpt hangus dan hancur tempat² beacukai itu karena udah sangat merugikan dasar kere","UgyDBjjR6sa_OqBZclF4AaABAg","",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgyDBjjR6sa_OqBZclF4AaABAg","2024-04-29 09:45:15",0,"Semoga cpt hangus dan hancur tempat² beacukai itu karena udah sangat merugikan dasar kere","http://www.youtube.com/@sumiatiaja7903",
297,"@hefyrusty","Upin :""kan saye udeh kate, bea cukai adalah tempat duit haram yang dimakan oleh pegawainya. Jadi pantas bea cukai perutnye buncit banyak makan duit haram"". Ipin :""betul... betul... betul..."".","UgyUX3nHiSS3FVPi4np4AaABAg","",1,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgyUX3nHiSS3FVPi4np4AaABAg","2024-04-29 09:38:43",0,"Upin :""kan saye udeh kate, bea cukai adalah tempat duit haram yang dimakan oleh pegawainya. Jadi pantas bea cukai perutnye buncit banyak makan duit haram"". Ipin :""betul... betul... betul..."".","http://www.youtube.com/@hefyrusty",
298,"@pocong3563","Indonesia ladang korupsi","UgzqsEy5pShPjEbacGB4AaABAg","",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgzqsEy5pShPjEbacGB4AaABAg","2024-04-29 09:22:20",0,"Indonesia ladang korupsi","http://www.youtube.com/@pocong3563",
299,"@andisantoso2966","yg pentg bayar dulu br di ambil... utamakan duit...","UgzHQjSSXyxSHeXQOGh4AaABAg","",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgzHQjSSXyxSHeXQOGh4AaABAg","2024-04-29 08:56:45",0,"yg pentg bayar dulu br di ambil... utamakan duit...","http://www.youtube.com/@andisantoso2966",
300,"@berbagiilmu3541","Ngak ada yang benar baik lembaga atau pejabat kalau dengan soal uang","Ugx7pTqjzASSLx0oIPJ4AaABAg","",1,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=Ugx7pTqjzASSLx0oIPJ4AaABAg","2024-04-29 08:43:22",0,"Ngak ada yang benar baik lembaga atau pejabat kalau dengan soal uang","http://www.youtube.com/@berbagiilmu3541",
301,"@MsAnanun","Iya hidup memang hanya ada dunia kok akhirat mah ga ada tenang kumpulin buat dunia aja terus 🙂","UgwKbhB3rNnDzZUxDaZ4AaABAg","",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgwKbhB3rNnDzZUxDaZ4AaABAg","2024-04-29 08:42:02",0,"Iya hidup memang hanya ada dunia kok akhirat mah ga ada tenang kumpulin buat dunia aja terus 🙂","http://www.youtube.com/@MsAnanun",
302,"@behappysmille342","pecat tuh oknum2 Bea Cukai gak becus bisanya rampok dengan alasan bla bla bla dan bla.. jangan hanya mengklarifikasi saja BU pecat tuh oknum Bea Cukainya","UgyOfRl5Ea2uCMgeyXF4AaABAg","",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgyOfRl5Ea2uCMgeyXF4AaABAg","2024-04-29 08:35:30",0,"pecat tuh oknum2 Bea Cukai gak becus bisanya rampok dengan alasan bla bla bla dan bla.. jangan hanya mengklarifikasi saja BU pecat tuh oknum Bea Cukainya","http://www.youtube.com/@behappysmille342",
303,"@budianto1347","Kalo kondom kena cukai juga gak ya,kondom buatan Indonesia sering jebol 😂😂😂","UgxJ5xhMNyViYsKpOvF4AaABAg","",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgxJ5xhMNyViYsKpOvF4AaABAg","2024-04-29 08:29:57",0,"Kalo kondom kena cukai juga gak ya,kondom buatan Indonesia sering jebol 😂😂😂","http://www.youtube.com/@budianto1347",
304,"@alipsunaryo","Nunggu viral baru diberesin Bahaya nih negri ini","Ugye_wNkZdL7Pfu7Da54AaABAg","",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=Ugye_wNkZdL7Pfu7Da54AaABAg","2024-04-29 08:29:30",0,"Nunggu viral baru diberesin Bahaya nih negri ini","http://www.youtube.com/@alipsunaryo",
305,"@jokoindro8134","Rasain lu beli import melulu, kafokkkk","UgyQg2u1FBCPbKuCwjh4AaABAg","",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgyQg2u1FBCPbKuCwjh4AaABAg","2024-04-29 08:26:25",0,"Rasain lu beli import melulu, kafokkkk","http://www.youtube.com/@jokoindro8134",
306,"@fredisusantoindonesia","Selesaikan oknum nakal. Di bea cukai, kepala bertanggung jawab atas perbuatan anggotanya, kecuali sudah sekongkol, lalai atau di sengaja rakyat tidak tau.","Ugyj0coNUK5DuJghtud4AaABAg","",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=Ugyj0coNUK5DuJghtud4AaABAg","2024-04-29 08:24:11",0,"Selesaikan oknum nakal. Di bea cukai, kepala bertanggung jawab atas perbuatan anggotanya, kecuali sudah sekongkol, lalai atau di sengaja rakyat tidak tau.","http://www.youtube.com/@fredisusantoindonesia",
307,"@fredrick7643","tapi menurut gw memang harusnya sih barang hadiah juga harus ada surat keterangannya.. ya masa barang masuk terus ngga di periksa dokumennya? cuman ngomong aja gitu kalo itu hadiah? lagian itu urusan bisnis kan?","UgzPIm_68zI6OTVXOb54AaABAg","",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgzPIm_68zI6OTVXOb54AaABAg","2024-04-29 08:20:21",1,"tapi menurut gw memang harusnya sih barang hadiah juga harus ada surat keterangannya.. ya masa barang masuk terus ngga di periksa dokumennya? cuman ngomong aja gitu kalo itu hadiah? lagian itu urusan bisnis kan?","http://www.youtube.com/@fredrick7643",
308,"@quickcinema8031","betul, jaman sekarang semua orang mencantumkan semua barangnya adalah hadiah untuk menghindari pajak.","UgzPIm_68zI6OTVXOb54AaABAg.A2oafSmqa5RA2obMdtps5Q","@fredrick7643",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgzPIm_68zI6OTVXOb54AaABAg.A2oafSmqa5RA2obMdtps5Q","2024-04-29 08:26:23",0,"betul, jaman sekarang semua orang mencantumkan semua barangnya adalah hadiah untuk menghindari pajak.","http://www.youtube.com/@quickcinema8031",
309,"@narendra9719","Hallo Ibu Sri Mulyani 🖐️ ternyata pelayanan BC berubah saat ada Ibu Menteri aja 🤪🤪","UgzpSrNhDFNX67zXphN4AaABAg","",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgzpSrNhDFNX67zXphN4AaABAg","2024-04-29 08:13:37",0,"Hallo Ibu Sri Mulyani 🖐️ ternyata pelayanan BC berubah saat ada Ibu Menteri aja 🤪🤪","http://www.youtube.com/@narendra9719",
310,"@paparapira","itu baru mainansepatu,apa kabar dg barang2 orang lain nya yg nyangkut jg??mau nunggu viral lagi??","UgyEnFzZxwFSVfgRLfF4AaABAg","",1,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgyEnFzZxwFSVfgRLfF4AaABAg","2024-04-29 08:13:32",0,"itu baru mainansepatu,apa kabar dg barang2 orang lain nya yg nyangkut jg??mau nunggu viral lagi??","http://www.youtube.com/@paparapira",
311,"@efraimariesandyea","Saran untuk adanya loket konsultasi (bertanya, sanggahan bahkan dapat untuk edukasi dari pihak bea cukai kepada masyarakat awam); Kami kadang hanya terima nasib saja kalau dikenakan bea masuk 60%-70%-80% dari hargs barang karena berasa percuma untuk menyanggah atau sekedar bertanya. Berlindung dibelakang aturan yang masih punya ruang untuk interpretasi juga sering menjadi senjata (padahal mungkin tujuan aturan baik, tapi implementasi sangat buruk). Dan semoga tidak saling lempar antara Kementerian Perdagangan, Perindustrian dan Keuangan (Bea Cukai  Kantor Pos), karena bagi kami masyarakat, semuanya adalah pemerintah. Semoga ke depan lebih baik dan citra-nya tidak sangat buruk di mata masyarakat seperti saat ini ..","UgxWKo01E9ljYg93CSZ4AaABAg","",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgxWKo01E9ljYg93CSZ4AaABAg","2024-04-29 08:13:10",1,"Saran untuk adanya loket konsultasi (bertanya, sanggahan bahkan dapat untuk edukasi dari pihak bea cukai kepada masyarakat awam); Kami kadang hanya terima nasib saja kalau dikenakan bea masuk 60%-70%-80% dari hargs barang karena berasa percuma untuk menyanggah atau sekedar bertanya. Berlindung dibelakang aturan yang masih punya ruang untuk interpretasi juga sering menjadi senjata (padahal mungkin tujuan aturan baik, tapi implementasi sangat buruk). Dan semoga tidak saling lempar antara Kementerian Perdagangan, Perindustrian dan Keuangan (Bea Cukai  Kantor Pos), karena bagi kami masyarakat, semuanya adalah pemerintah. Semoga ke depan lebih baik dan citra-nya tidak sangat buruk di mata masyarakat seperti saat ini ..","http://www.youtube.com/@efraimariesandyea",
312,"@quickcinema8031","260 juta masyarakat Indonesia, kalau edukasi satu satu sulit bu, besar biayanya. Sedangkan negara ini butuh uang untuk menjalankan pemerintahan. Masing masing inisiatif lah cari sendiri di internet.","UgxWKo01E9ljYg93CSZ4AaABAg.A2o_qqBY4TNA2ob5ts2Pgz","@efraimariesandyea",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgxWKo01E9ljYg93CSZ4AaABAg.A2o_qqBY4TNA2ob5ts2Pgz","2024-04-29 08:24:06",0,"260 juta masyarakat Indonesia, kalau edukasi satu satu sulit bu, besar biayanya. Sedangkan negara ini butuh uang untuk menjalankan pemerintahan. Masing masing inisiatif lah cari sendiri di internet.","http://www.youtube.com/@quickcinema8031",
313,"@YonoYon-fk2mt","Seharusnya pemerintah membuat undang2 dilarang membeli produk luar negeri dan cintai produk lokal. Simpelkan... Agar tidak ada lagi bea cukai2an...","UgwCJikDYxht5qCIrdd4AaABAg","",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgwCJikDYxht5qCIrdd4AaABAg","2024-04-29 08:12:24",1,"Seharusnya pemerintah membuat undang2 dilarang membeli produk luar negeri dan cintai produk lokal. Simpelkan... Agar tidak ada lagi bea cukai2an...","http://www.youtube.com/@YonoYon-fk2mt",
314,"@OstAnime-ec7pj","Komoditas pangan indonesia banyak juga yg impor dari pihak swasta.. bea cukai penting, isi dalam bea cukai nya yg harus dibenahi","UgwCJikDYxht5qCIrdd4AaABAg.A2o_lGW1pSfA2pya9HcEIf","@YonoYon-fk2mt",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgwCJikDYxht5qCIrdd4AaABAg.A2o_lGW1pSfA2pya9HcEIf","2024-04-29 21:08:35",0,"Komoditas pangan indonesia banyak juga yg impor dari pihak swasta.. bea cukai penting, isi dalam bea cukai nya yg harus dibenahi","http://www.youtube.com/@OstAnime-ec7pj",
315,"@sunus6093","All Clear","UgxNq7960G5EcbACkYt4AaABAg","",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgxNq7960G5EcbACkYt4AaABAg","2024-04-29 08:11:32",0,"All Clear","http://www.youtube.com/@sunus6093",
316,"@adrianblade7620","Dari kemaren bea cukai kita a-z tapi duitnya kmna yah upps","Ugx2CJGen0NZQ7merzJ4AaABAg","",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=Ugx2CJGen0NZQ7merzJ4AaABAg","2024-04-29 08:11:13",0,"Dari kemaren bea cukai kita a-z tapi duitnya kmna yah upps","http://www.youtube.com/@adrianblade7620",
317,"@mobilkeren6619","DIOBOK-OBOK...AIRNYA DI OBOK-OBOK 😂😂😂. KUKIRA ORANG-ORANG DISANA PINTAR2 TERNYATA ***...😂😂","UgxihNeN2TSoBWunRbF4AaABAg","",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgxihNeN2TSoBWunRbF4AaABAg","2024-04-29 08:10:53",0,"DIOBOK-OBOK...AIRNYA DI OBOK-OBOK 😂😂😂. KUKIRA ORANG-ORANG DISANA PINTAR2 TERNYATA ***...😂😂","http://www.youtube.com/@mobilkeren6619",
318,"@cregitindonesia","Ada lagi? 😂 Keren 😂 plis pemerintah, bikin aturan di bandara juga, pengunjung di bandara dibolehin kamerain para petugas bea cukai saat proses pemeriksaan, soalnya di bandara tu paling banyak kasus bea cukai jd perampok 🤦","Ugxs6ufrVs3rt2q0Rnx4AaABAg","",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=Ugxs6ufrVs3rt2q0Rnx4AaABAg","2024-04-29 08:09:52",0,"Ada lagi? 😂 Keren 😂 plis pemerintah, bikin aturan di bandara juga, pengunjung di bandara dibolehin kamerain para petugas bea cukai saat proses pemeriksaan, soalnya di bandara tu paling banyak kasus bea cukai jd perampok 🤦","http://www.youtube.com/@cregitindonesia",
319,"@fannyatmaningrum","Kudu di rukiyah massal orang"" bea cukai","UgzmRqPHZ_QOuvJI4jR4AaABAg","",1,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgzmRqPHZ_QOuvJI4jR4AaABAg","2024-04-29 08:09:11",0,"Kudu di rukiyah massal orang"" bea cukai","http://www.youtube.com/@fannyatmaningrum",
320,"@Halu769","Para bea cukai matinya perut besar kebanyakan makan duit riba","Ugy2E7k3R0Cbbz5NGNh4AaABAg","",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=Ugy2E7k3R0Cbbz5NGNh4AaABAg","2024-04-29 08:03:06",0,"Para bea cukai matinya perut besar kebanyakan makan duit riba","http://www.youtube.com/@Halu769",
321,"@safeikredit5456","Mafia... Dinegaraku yg damai. 🇮🇩Koruptor sdh kaya sembako.","Ugz6wN4F0pLNSlFT7fx4AaABAg","",3,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=Ugz6wN4F0pLNSlFT7fx4AaABAg","2024-04-29 08:02:46",0,"Mafia... Dinegaraku yg damai. 🇮🇩Koruptor sdh kaya sembako.","http://www.youtube.com/@safeikredit5456",
322,"@MherikIstoni","Dimana KPK","Ugynoz3SwxtoibKT3mB4AaABAg","",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=Ugynoz3SwxtoibKT3mB4AaABAg","2024-04-29 08:02:33",0,"Dimana KPK","http://www.youtube.com/@MherikIstoni",
323,"@ramotrinaldihutapea5854","Lain kali jgn mentri nya yg verifikasi, tpi penanggung jawab bea cukai tersebut. Agar menjadi pembelajaran terhadap org2 yg bekerja di bea cukai.","UgzEswzfyr6fi3H5zUl4AaABAg","",31,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgzEswzfyr6fi3H5zUl4AaABAg","2024-04-29 07:57:55",0,"Lain kali jgn mentri nya yg verifikasi, tpi penanggung jawab bea cukai tersebut. Agar menjadi pembelajaran terhadap org2 yg bekerja di bea cukai.","http://www.youtube.com/@ramotrinaldihutapea5854",
324,"@ilmanaprillio9405","Kerjaan lu ngawur bea cukai","UgwaEWY5TZW-Bh7lj-B4AaABAg","",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgwaEWY5TZW-Bh7lj-B4AaABAg","2024-04-29 07:57:39",0,"Kerjaan lu ngawur bea cukai","http://www.youtube.com/@ilmanaprillio9405",
325,"@4sw1n","Bea cukai suka mark up harga jual ngasal","UgyNPG1vQ-ddnrn4nIt4AaABAg","",1,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgyNPG1vQ-ddnrn4nIt4AaABAg","2024-04-29 07:54:11",0,"Bea cukai suka mark up harga jual ngasal","http://www.youtube.com/@4sw1n",
326,"@ardastories2925","Ini institusi paling najis,jangan sampai kerja disana,nyentuh2 mereka","UgyW54pFFVt6b4dWncl4AaABAg","",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgyW54pFFVt6b4dWncl4AaABAg","2024-04-29 07:53:12",0,"Ini institusi paling najis,jangan sampai kerja disana,nyentuh2 mereka","http://www.youtube.com/@ardastories2925",
327,"@mokhsidik7515","Ya kalau orang biasa jangan harap ..","UgwmHjttbS_IbcPxjtZ4AaABAg","",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgwmHjttbS_IbcPxjtZ4AaABAg","2024-04-29 07:52:44",0,"Ya kalau orang biasa jangan harap ..","http://www.youtube.com/@mokhsidik7515",
328,"@realme348","Paket celana dalam wanita dari TKW yang bekerja di Hongkong juga pernah viral😂🤣🤣🤣","UgxS4PR-I7eJVXlF9QV4AaABAg","",32,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgxS4PR-I7eJVXlF9QV4AaABAg","2024-04-29 07:52:41",3,"Paket celana dalam wanita dari TKW yang bekerja di Hongkong juga pernah viral😂🤣🤣🤣","http://www.youtube.com/@realme348",
329,"@ILoveYou-uj3vs","Belinya harga warung, pas di Bea Cukai malah jd harga mall.","UgxS4PR-I7eJVXlF9QV4AaABAg.A2oYVrrTuBjA2qTOCAE50G","@realme348",1,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgxS4PR-I7eJVXlF9QV4AaABAg.A2oYVrrTuBjA2qTOCAE50G","2024-04-30 01:46:26",0,"Belinya harga warung, pas di Bea Cukai malah jd harga mall.","http://www.youtube.com/@ILoveYou-uj3vs",
